,number,value,datetime_start,datetime_complete,duration,params_max_depth,params_max_features,params_min_samples_leaf,params_n_estimators,state
790,790,0.5034913003663004,2024-01-04 14:23:56.291926,2024-01-04 14:23:58.598326,0 days 00:00:02.306400,8,0.9556676760167306,7,31,COMPLETE
990,990,0.5034213471713472,2024-01-04 14:31:29.254629,2024-01-04 14:31:31.560586,0 days 00:00:02.305957,17,0.2477357231279051,8,32,COMPLETE
115,115,0.5032814407814408,2024-01-04 13:58:34.323836,2024-01-04 13:58:36.976503,0 days 00:00:02.652667,19,0.4695952865900862,8,44,COMPLETE
358,358,0.5031097374847375,2024-01-04 14:07:52.765163,2024-01-04 14:07:54.678474,0 days 00:00:01.913311,4,0.9630678977735316,8,17,COMPLETE
768,768,0.5029857295482295,2024-01-04 14:23:05.665473,2024-01-04 14:23:07.981535,0 days 00:00:02.316062,7,0.45983136045273043,9,31,COMPLETE
556,556,0.5029634717134717,2024-01-04 14:15:21.275457,2024-01-04 14:15:23.165473,0 days 00:00:01.890016,11,0.4746302860838113,8,15,COMPLETE
838,838,0.5028871591371591,2024-01-04 14:25:45.610207,2024-01-04 14:25:47.753176,0 days 00:00:02.142969,4,0.9054676417151226,7,25,COMPLETE
643,643,0.5025469322344323,2024-01-04 14:18:32.764758,2024-01-04 14:18:34.926355,0 days 00:00:02.161597,20,0.5380160930909272,8,25,COMPLETE
706,706,0.5019777676027676,2024-01-04 14:20:52.222156,2024-01-04 14:20:54.335517,0 days 00:00:02.113361,9,0.41551777744027,9,24,COMPLETE
96,96,0.5019650488400489,2024-01-04 13:57:46.710051,2024-01-04 13:57:49.069941,0 days 00:00:02.359890,9,0.42546220282351044,2,32,COMPLETE
704,704,0.5017806267806267,2024-01-04 14:20:48.144305,2024-01-04 14:20:50.082415,0 days 00:00:01.938110,9,0.4535377936491568,9,17,COMPLETE
951,951,0.5017551892551892,2024-01-04 14:29:58.688219,2024-01-04 14:30:00.692361,0 days 00:00:02.004142,9,0.5424206410641129,8,20,COMPLETE
550,550,0.5017551892551892,2024-01-04 14:15:08.362559,2024-01-04 14:15:10.367140,0 days 00:00:02.004581,13,0.5508575581484056,8,20,COMPLETE
9,9,0.501675696988197,2024-01-04 13:54:10.350082,2024-01-04 13:54:13.782941,0 days 00:00:03.432859,2,0.6820888820317014,14,71,COMPLETE
784,784,0.5015739468864469,2024-01-04 14:23:42.364935,2024-01-04 14:23:44.530746,0 days 00:00:02.165811,7,0.6675759241312442,7,26,COMPLETE
339,339,0.5015548687423687,2024-01-04 14:07:10.941623,2024-01-04 14:07:13.028009,0 days 00:00:02.086386,16,0.958609716561339,7,23,COMPLETE
416,416,0.501192384004884,2024-01-04 14:10:02.808357,2024-01-04 14:10:06.161771,0 days 00:00:03.353414,7,0.5853955995121362,7,68,COMPLETE
376,376,0.5010683760683761,2024-01-04 14:08:33.401545,2024-01-04 14:08:35.494138,0 days 00:00:02.092593,22,0.30911979136098156,6,24,COMPLETE
751,751,0.5009539072039072,2024-01-04 14:22:29.961443,2024-01-04 14:22:31.700557,0 days 00:00:01.739114,9,0.44109563812130376,9,10,COMPLETE
845,845,0.5009411884411884,2024-01-04 14:26:01.186668,2024-01-04 14:26:03.521521,0 days 00:00:02.334853,24,0.2514200660215513,8,33,COMPLETE
918,918,0.5009411884411884,2024-01-04 14:28:46.573078,2024-01-04 14:28:48.958896,0 days 00:00:02.385818,7,0.24080950075528806,8,33,COMPLETE
420,420,0.5008998524623525,2024-01-04 14:10:12.917419,2024-01-04 14:10:15.282842,0 days 00:00:02.365423,14,0.6013416852746792,8,34,COMPLETE
952,952,0.500801282051282,2024-01-04 14:30:00.693288,2024-01-04 14:30:03.116092,0 days 00:00:02.422804,24,0.2998648858290857,9,36,COMPLETE
976,976,0.5003593050468051,2024-01-04 14:30:55.392783,2024-01-04 14:30:57.719932,0 days 00:00:02.327149,17,0.5551092411029552,8,32,COMPLETE
712,712,0.5002893518518519,2024-01-04 14:21:04.903712,2024-01-04 14:21:06.956497,0 days 00:00:02.052785,7,0.43057180075793544,8,21,COMPLETE
780,780,0.5001081094831095,2024-01-04 14:23:34.199082,2024-01-04 14:23:36.169223,0 days 00:00:01.970141,6,0.3899414289132249,7,19,COMPLETE
452,452,0.5000222578347578,2024-01-04 14:11:25.688184,2024-01-04 14:11:28.011720,0 days 00:00:02.323536,23,0.24876805926018647,7,31,COMPLETE
948,948,0.5000127187627188,2024-01-04 14:29:52.064386,2024-01-04 14:29:54.262399,0 days 00:00:02.198013,12,0.22824446907472273,8,27,COMPLETE
822,822,0.4999872812372812,2024-01-04 14:25:08.126001,2024-01-04 14:25:10.411957,0 days 00:00:02.285956,9,0.42950488667969927,9,30,COMPLETE
104,104,0.4999427655677655,2024-01-04 13:58:07.190938,2024-01-04 13:58:09.446388,0 days 00:00:02.255450,11,0.41355275554394727,3,29,COMPLETE
64,64,0.4998950702075702,2024-01-04 13:56:27.475599,2024-01-04 13:56:30.447833,0 days 00:00:02.972234,9,0.47410284386740054,10,50,COMPLETE
893,893,0.4997774216524216,2024-01-04 14:27:50.417870,2024-01-04 14:27:52.453623,0 days 00:00:02.035753,7,0.4728815619745875,8,22,COMPLETE
690,690,0.4997774216524216,2024-01-04 14:20:17.663138,2024-01-04 14:20:19.725995,0 days 00:00:02.062857,13,0.47758474851436505,8,22,COMPLETE
715,715,0.4997774216524216,2024-01-04 14:21:11.205634,2024-01-04 14:21:13.269104,0 days 00:00:02.063470,7,0.4787146762556142,8,22,COMPLETE
316,316,0.4997774216524216,2024-01-04 14:06:20.103631,2024-01-04 14:06:22.158447,0 days 00:00:02.054816,23,0.46463681849181093,8,22,COMPLETE
195,195,0.4997774216524216,2024-01-04 14:01:52.122811,2024-01-04 14:01:54.146039,0 days 00:00:02.023228,8,0.46474026430553095,8,22,COMPLETE
512,512,0.4997233669108669,2024-01-04 14:13:44.006757,2024-01-04 14:13:46.256655,0 days 00:00:02.249898,8,0.10600312915940424,8,29,COMPLETE
778,778,0.49962797619047616,2024-01-04 14:23:30.225225,2024-01-04 14:23:32.130671,0 days 00:00:01.905446,6,0.42778159239605473,8,17,COMPLETE
46,46,0.49950396825396826,2024-01-04 13:55:49.778563,2024-01-04 13:55:51.949373,0 days 00:00:02.170810,2,0.7325309836184042,2,28,COMPLETE
587,587,0.49922415547415555,2024-01-04 14:16:29.213835,2024-01-04 14:16:31.469419,0 days 00:00:02.255584,18,0.18729855085368569,8,26,COMPLETE
872,872,0.4992114367114367,2024-01-04 14:27:01.572682,2024-01-04 14:27:03.878627,0 days 00:00:02.305945,23,0.5108155061740626,9,30,COMPLETE
596,596,0.49902383496133496,2024-01-04 14:16:48.536022,2024-01-04 14:16:50.641219,0 days 00:00:02.105197,3,0.28955557870751125,8,24,COMPLETE
520,520,0.4984928266178266,2024-01-04 14:14:02.369971,2024-01-04 14:14:04.635086,0 days 00:00:02.265115,13,0.300705691502321,9,27,COMPLETE
92,92,0.4984928266178266,2024-01-04 13:57:36.473867,2024-01-04 13:57:38.653035,0 days 00:00:02.179168,8,0.30780327685252307,9,27,COMPLETE
558,558,0.49845785002035004,2024-01-04 14:15:25.411150,2024-01-04 14:15:27.349761,0 days 00:00:01.938611,9,0.6047579906250514,8,18,COMPLETE
688,688,0.49844195156695154,2024-01-04 14:20:13.269264,2024-01-04 14:20:15.511376,0 days 00:00:02.242112,8,0.5436325909744225,8,27,COMPLETE
58,58,0.4981939356939357,2024-01-04 13:56:13.006699,2024-01-04 13:56:15.257291,0 days 00:00:02.250592,23,0.4286915809350872,11,29,COMPLETE
348,348,0.4981684981684982,2024-01-04 14:07:30.681539,2024-01-04 14:07:32.833787,0 days 00:00:02.152248,27,0.6340039020229147,9,26,COMPLETE
867,867,0.4981557794057794,2024-01-04 14:26:50.685951,2024-01-04 14:26:52.693098,0 days 00:00:02.007147,12,0.47559547635525534,8,19,COMPLETE
215,215,0.4981557794057794,2024-01-04 14:02:35.279873,2024-01-04 14:02:37.253180,0 days 00:00:01.973307,9,0.4759156217780331,8,19,COMPLETE
68,68,0.49755163817663817,2024-01-04 13:56:39.561557,2024-01-04 13:56:42.732413,0 days 00:00:03.170856,21,0.5276838197462581,3,56,COMPLETE
590,590,0.49713509869759864,2024-01-04 14:16:35.610595,2024-01-04 14:16:37.848154,0 days 00:00:02.237559,18,0.4175976618615912,8,27,COMPLETE
771,771,0.4969697547822548,2024-01-04 14:23:12.480055,2024-01-04 14:23:15.617403,0 days 00:00:03.137348,9,0.4786877673648177,7,55,COMPLETE
18,18,0.49660409035409037,2024-01-04 13:54:35.347382,2024-01-04 13:54:38.605294,0 days 00:00:03.257912,10,0.5352463350827522,3,57,COMPLETE
763,763,0.4965277777777778,2024-01-04 14:22:54.884864,2024-01-04 14:22:56.966717,0 days 00:00:02.081853,18,0.4779333547535632,9,23,COMPLETE
591,591,0.4965277777777778,2024-01-04 14:16:37.849766,2024-01-04 14:16:39.931278,0 days 00:00:02.081512,14,0.4648432853407291,9,23,COMPLETE
665,665,0.49601584757834755,2024-01-04 14:19:21.775066,2024-01-04 14:19:23.749362,0 days 00:00:01.974296,20,0.45383022400807993,10,19,COMPLETE
676,676,0.4959904100529101,2024-01-04 14:19:45.830428,2024-01-04 14:19:50.061416,0 days 00:00:04.230988,22,0.47701775371530175,7,100,COMPLETE
124,124,0.49593635531135527,2024-01-04 13:58:58.258633,2024-01-04 13:58:59.865006,0 days 00:00:01.606373,27,0.5455869657704322,7,4,COMPLETE
35,35,0.49573921448921443,2024-01-04 13:55:20.092224,2024-01-04 13:55:23.470273,0 days 00:00:03.378049,5,0.7100367502301861,4,67,COMPLETE
103,103,0.4956183862433863,2024-01-04 13:58:04.882745,2024-01-04 13:58:07.189555,0 days 00:00:02.306810,9,0.5393512402901877,8,31,COMPLETE
375,375,0.4955770502645503,2024-01-04 14:08:31.045394,2024-01-04 14:08:33.400023,0 days 00:00:02.354629,18,0.40271567132808406,19,33,COMPLETE
642,642,0.49550073768823766,2024-01-04 14:18:30.546309,2024-01-04 14:18:32.763157,0 days 00:00:02.216848,13,0.36162994087698125,7,28,COMPLETE
391,391,0.49540216727716735,2024-01-04 14:09:09.044371,2024-01-04 14:09:11.108578,0 days 00:00:02.064207,9,0.22415537131373403,9,22,COMPLETE
612,612,0.49522092490842484,2024-01-04 14:17:24.723377,2024-01-04 14:17:26.959415,0 days 00:00:02.236038,7,0.6190399824196849,16,29,COMPLETE
934,934,0.495014245014245,2024-01-04 14:29:21.473614,2024-01-04 14:29:23.654487,0 days 00:00:02.180873,5,0.20116431467945062,8,27,COMPLETE
138,138,0.49498562779812777,2024-01-04 13:59:34.101922,2024-01-04 13:59:36.624058,0 days 00:00:02.522136,7,0.4634245302827155,8,39,COMPLETE
813,813,0.4948616198616199,2024-01-04 14:24:47.954941,2024-01-04 14:24:50.109376,0 days 00:00:02.154435,32,0.3627210777106157,7,22,COMPLETE
8,8,0.4948457214082214,2024-01-04 13:54:06.677848,2024-01-04 13:54:10.348771,0 days 00:00:03.670923,8,0.20718417756463786,8,85,COMPLETE
258,258,0.4948234635734635,2024-01-04 14:04:14.279971,2024-01-04 14:04:16.193152,0 days 00:00:01.913181,10,0.4136228799906992,6,17,COMPLETE
372,372,0.4945118538868539,2024-01-04 14:08:23.582681,2024-01-04 14:08:25.601881,0 days 00:00:02.019200,17,0.7447243705763263,14,21,COMPLETE
450,450,0.49440056471306465,2024-01-04 14:11:21.597441,2024-01-04 14:11:23.504502,0 days 00:00:01.907061,10,0.5119344472365511,8,16,COMPLETE
80,80,0.49417162698412703,2024-01-04 13:57:07.168870,2024-01-04 13:57:09.654553,0 days 00:00:02.485683,10,0.3224636177943917,2,37,COMPLETE
42,42,0.4940730565730566,2024-01-04 13:55:39.371153,2024-01-04 13:55:42.076870,0 days 00:00:02.705717,6,0.5337527478361568,5,43,COMPLETE
787,787,0.4940349002849002,2024-01-04 14:23:48.918413,2024-01-04 14:23:50.871982,0 days 00:00:01.953569,7,0.3581441671018165,8,18,COMPLETE
475,475,0.49398084554334554,2024-01-04 14:12:19.461871,2024-01-04 14:12:21.572155,0 days 00:00:02.110284,13,0.4385483733244559,9,23,COMPLETE
846,846,0.49398084554334554,2024-01-04 14:26:03.522978,2024-01-04 14:26:05.614666,0 days 00:00:02.091688,8,0.251980585886345,7,24,COMPLETE
272,272,0.4938568376068376,2024-01-04 14:04:43.968409,2024-01-04 14:04:45.993730,0 days 00:00:02.025321,12,0.49262095968639336,4,20,COMPLETE
361,361,0.49360882173382176,2024-01-04 14:07:59.139154,2024-01-04 14:08:01.372758,0 days 00:00:02.233604,16,0.9522806045027684,7,28,COMPLETE
539,539,0.49304601648351654,2024-01-04 14:14:43.175666,2024-01-04 14:14:45.262590,0 days 00:00:02.086924,16,0.5492669418340929,8,23,COMPLETE
117,117,0.4930142195767196,2024-01-04 13:58:39.469089,2024-01-04 13:58:42.052609,0 days 00:00:02.583520,29,0.4811879189529654,9,41,COMPLETE
827,827,0.4929983211233211,2024-01-04 14:25:19.213665,2024-01-04 14:25:22.100086,0 days 00:00:02.886421,14,0.4081056316827719,8,49,COMPLETE
39,39,0.4929410866910867,2024-01-04 13:55:31.976627,2024-01-04 13:55:34.747028,0 days 00:00:02.770401,13,0.664744655743285,12,44,COMPLETE
33,33,0.4927789224664224,2024-01-04 13:55:14.542463,2024-01-04 13:55:17.814744,0 days 00:00:03.272281,17,0.8955412817331848,11,63,COMPLETE
588,588,0.4925945004070004,2024-01-04 14:16:31.470884,2024-01-04 14:16:33.573647,0 days 00:00:02.102763,24,0.4417327184872363,9,24,COMPLETE
418,418,0.4925945004070004,2024-01-04 14:10:08.470263,2024-01-04 14:10:10.642470,0 days 00:00:02.172207,17,0.4376356961890754,9,24,COMPLETE
204,204,0.4925945004070004,2024-01-04 14:02:11.409842,2024-01-04 14:02:13.516482,0 days 00:00:02.106640,8,0.44022945396147123,9,24,COMPLETE
87,87,0.4924927503052503,2024-01-04 13:57:23.032121,2024-01-04 13:57:26.271458,0 days 00:00:03.239337,8,0.2714126744614591,9,62,COMPLETE
883,883,0.49244187525437527,2024-01-04 14:27:27.258607,2024-01-04 14:27:29.311798,0 days 00:00:02.053191,9,0.40342798170474,7,21,COMPLETE
627,627,0.49225427350427353,2024-01-04 14:17:57.537889,2024-01-04 14:17:59.500502,0 days 00:00:01.962613,9,0.1917314271923128,8,19,COMPLETE
610,610,0.4922447344322344,2024-01-04 14:17:20.461054,2024-01-04 14:17:22.473086,0 days 00:00:02.012032,14,0.46681499486615113,8,20,COMPLETE
808,808,0.4920857498982499,2024-01-04 14:24:36.642905,2024-01-04 14:24:38.904949,0 days 00:00:02.262044,6,0.4250462478002972,8,29,COMPLETE
118,118,0.49176460113960113,2024-01-04 13:58:42.053968,2024-01-04 13:58:44.118949,0 days 00:00:02.064981,3,0.5211397220907076,10,23,COMPLETE
399,399,0.49164059320309317,2024-01-04 14:09:26.596761,2024-01-04 14:09:28.833578,0 days 00:00:02.236817,14,0.47504335680195137,9,29,COMPLETE
404,404,0.49159289784289784,2024-01-04 14:09:37.255613,2024-01-04 14:09:39.544978,0 days 00:00:02.289365,13,0.4143665082325224,9,31,COMPLETE
342,342,0.4915134055759056,2024-01-04 14:07:17.450587,2024-01-04 14:07:19.428381,0 days 00:00:01.977794,27,0.9113755550520877,8,19,COMPLETE
755,755,0.49126221001221,2024-01-04 14:22:37.985093,2024-01-04 14:22:40.116493,0 days 00:00:02.131400,14,0.20823429870052995,8,25,COMPLETE
61,61,0.4910523504273505,2024-01-04 13:56:20.050219,2024-01-04 13:56:22.917134,0 days 00:00:02.866915,10,0.11540157807851587,4,47,COMPLETE
77,77,0.49069940476190477,2024-01-04 13:56:59.596874,2024-01-04 13:57:01.929179,0 days 00:00:02.332305,8,0.22008190796520125,11,33,COMPLETE
950,950,0.49043867012617015,2024-01-04 14:29:56.531259,2024-01-04 14:29:58.686901,0 days 00:00:02.155642,2,0.46197683207102236,7,25,COMPLETE
377,377,0.48947522385022385,2024-01-04 14:08:35.495624,2024-01-04 14:08:37.717261,0 days 00:00:02.221637,2,0.4570477676521409,7,29,COMPLETE
849,849,0.4891032000407,2024-01-04 14:26:09.865342,2024-01-04 14:26:12.029878,0 days 00:00:02.164536,5,0.33289331890205204,9,26,COMPLETE
863,863,0.4890141687016687,2024-01-04 14:26:41.526785,2024-01-04 14:26:43.829508,0 days 00:00:02.302723,11,0.41738744392555965,9,30,COMPLETE
960,960,0.48901098901098905,2024-01-04 14:30:19.154495,2024-01-04 14:30:21.379157,0 days 00:00:02.224662,13,0.3893490215162414,9,28,COMPLETE
744,744,0.48901098901098905,2024-01-04 14:22:14.662440,2024-01-04 14:22:16.880654,0 days 00:00:02.218214,17,0.40435299669519026,9,28,COMPLETE
765,765,0.48833053520553515,2024-01-04 14:22:58.967526,2024-01-04 14:23:01.333677,0 days 00:00:02.366151,10,0.12366527641304625,10,30,COMPLETE
129,129,0.4881333943833943,2024-01-04 13:59:10.824622,2024-01-04 13:59:13.926196,0 days 00:00:03.101574,17,0.4816846171746866,4,53,COMPLETE
609,609,0.48788537851037855,2024-01-04 14:17:18.355494,2024-01-04 14:17:20.459529,0 days 00:00:02.104035,12,0.4116224005456439,8,23,COMPLETE
789,789,0.48775183150183143,2024-01-04 14:23:52.980598,2024-01-04 14:23:56.290328,0 days 00:00:03.309730,8,0.46977375318460174,9,65,COMPLETE
631,631,0.4875387922262922,2024-01-04 14:18:06.360195,2024-01-04 14:18:08.571587,0 days 00:00:02.211392,11,0.4739481234771871,10,27,COMPLETE
287,287,0.4874847374847375,2024-01-04 14:05:16.962027,2024-01-04 14:05:19.155337,0 days 00:00:02.193310,13,0.4319201017871688,6,27,COMPLETE
641,641,0.48744658119658124,2024-01-04 14:18:28.183162,2024-01-04 14:18:30.544931,0 days 00:00:02.361769,8,0.1517702890175326,9,34,COMPLETE
924,924,0.48734483109483107,2024-01-04 14:28:59.579517,2024-01-04 14:29:01.653890,0 days 00:00:02.074373,16,0.445602576228969,18,23,COMPLETE
887,887,0.4873066748066748,2024-01-04 14:27:36.340527,2024-01-04 14:27:39.933588,0 days 00:00:03.593061,4,0.4560444025210969,8,77,COMPLETE
48,48,0.48729713573463573,2024-01-04 13:55:54.341989,2024-01-04 13:55:56.275945,0 days 00:00:01.933956,2,0.5645095286845807,3,18,COMPLETE
410,410,0.48704276048026046,2024-01-04 14:09:50.421611,2024-01-04 14:09:52.360512,0 days 00:00:01.938901,7,0.4657057776279477,8,18,COMPLETE
885,885,0.48704276048026046,2024-01-04 14:27:32.088651,2024-01-04 14:27:34.042645,0 days 00:00:01.953994,16,0.47699011324350077,8,18,COMPLETE
836,836,0.48682972120472123,2024-01-04 14:25:41.336440,2024-01-04 14:25:43.370898,0 days 00:00:02.034458,25,0.41300695602982207,8,21,COMPLETE
579,579,0.4862732753357753,2024-01-04 14:16:10.160326,2024-01-04 14:16:12.209127,0 days 00:00:02.048801,19,0.1007565971839195,7,22,COMPLETE
651,651,0.4862446581196581,2024-01-04 14:18:51.215563,2024-01-04 14:18:53.756389,0 days 00:00:02.540826,8,0.3992125819907262,7,36,COMPLETE
614,614,0.486101572039072,2024-01-04 14:17:28.877763,2024-01-04 14:17:31.196500,0 days 00:00:02.318737,8,0.16424192815305594,7,32,COMPLETE
666,666,0.4856023606023605,2024-01-04 14:19:23.750938,2024-01-04 14:19:25.834651,0 days 00:00:02.083713,21,0.3402222244145608,7,23,COMPLETE
793,793,0.4855101495726496,2024-01-04 14:24:02.811713,2024-01-04 14:24:05.020474,0 days 00:00:02.208761,2,0.4487292715741187,7,26,COMPLETE
928,928,0.4853543447293447,2024-01-04 14:29:08.238951,2024-01-04 14:29:10.495896,0 days 00:00:02.256945,13,0.4146796673994486,9,29,COMPLETE
449,449,0.4846707112332112,2024-01-04 14:11:19.556456,2024-01-04 14:11:21.595939,0 days 00:00:02.039483,8,0.45272827113202885,9,21,COMPLETE
91,91,0.48393620268620274,2024-01-04 13:57:34.202396,2024-01-04 13:57:36.472472,0 days 00:00:02.270076,9,0.36947449362374457,10,30,COMPLETE
283,283,0.48330980362230364,2024-01-04 14:05:08.285963,2024-01-04 14:05:10.486957,0 days 00:00:02.200994,30,0.4316300418434432,6,27,COMPLETE
108,108,0.4827756155881156,2024-01-04 13:58:17.028944,2024-01-04 13:58:18.950078,0 days 00:00:01.921134,7,0.5501899013039452,8,17,COMPLETE
814,814,0.48256257631257626,2024-01-04 14:24:50.110949,2024-01-04 14:24:52.218126,0 days 00:00:02.107177,10,0.4011893993114167,8,24,COMPLETE
605,605,0.4822541463166463,2024-01-04 14:17:09.583114,2024-01-04 14:17:11.615146,0 days 00:00:02.032032,17,0.43764316664283637,13,21,COMPLETE
15,15,0.48190438034188027,2024-01-04 13:54:26.054613,2024-01-04 13:54:28.239113,0 days 00:00:02.184500,22,0.2723558746981209,3,27,COMPLETE
770,770,0.48122392653642654,2024-01-04 14:23:10.215443,2024-01-04 14:23:12.478639,0 days 00:00:02.263196,7,0.4097214303367021,8,29,COMPLETE
11,11,0.4806452228327229,2024-01-04 13:54:16.382184,2024-01-04 13:54:18.919416,0 days 00:00:02.537232,27,0.10718790947489015,1,38,COMPLETE
253,253,0.480304995929996,2024-01-04 14:04:01.942521,2024-01-04 14:04:05.447568,0 days 00:00:03.505047,9,0.4651478850420097,7,76,COMPLETE
515,515,0.4798693783068783,2024-01-04 14:13:50.855017,2024-01-04 14:13:53.096792,0 days 00:00:02.241775,26,0.33682777480414217,8,29,COMPLETE
604,604,0.4798693783068783,2024-01-04 14:17:07.332653,2024-01-04 14:17:09.581538,0 days 00:00:02.248885,7,0.34231476814499207,8,29,COMPLETE
760,760,0.47956094831094825,2024-01-04 14:22:48.845557,2024-01-04 14:22:50.445641,0 days 00:00:01.600084,6,0.4947120202297281,8,4,COMPLETE
54,54,0.47899496336996333,2024-01-04 13:56:05.167439,2024-01-04 13:56:07.231192,0 days 00:00:02.063753,15,0.2906913781455036,7,23,COMPLETE
387,387,0.4789313695563695,2024-01-04 14:09:00.557536,2024-01-04 14:09:02.643393,0 days 00:00:02.085857,9,0.3897725210787277,8,23,COMPLETE
533,533,0.4789313695563695,2024-01-04 14:14:30.207443,2024-01-04 14:14:32.285244,0 days 00:00:02.077801,22,0.3906548470542215,8,23,COMPLETE
869,869,0.4789313695563695,2024-01-04 14:26:54.912755,2024-01-04 14:26:56.993063,0 days 00:00:02.080308,26,0.38940437855929433,8,23,COMPLETE
717,717,0.4789313695563695,2024-01-04 14:21:15.406102,2024-01-04 14:21:17.468928,0 days 00:00:02.062826,7,0.3941734115579008,8,23,COMPLETE
2,2,0.47840354090354087,2024-01-04 13:53:49.815986,2024-01-04 13:53:53.226818,0 days 00:00:03.410832,3,0.9477960173524613,5,72,COMPLETE
113,113,0.4777707824582824,2024-01-04 13:58:28.924041,2024-01-04 13:58:31.414055,0 days 00:00:02.490014,10,0.43833552360537076,6,34,COMPLETE
922,922,0.4777358058608059,2024-01-04 14:28:55.033752,2024-01-04 14:28:57.370936,0 days 00:00:02.337184,9,0.6306822888857205,10,29,COMPLETE
392,392,0.4774400946275946,2024-01-04 14:09:11.110071,2024-01-04 14:09:13.416496,0 days 00:00:02.306425,10,0.3476997751745152,10,32,COMPLETE
752,752,0.4772842897842898,2024-01-04 14:22:31.702028,2024-01-04 14:22:33.617355,0 days 00:00:01.915327,8,0.6924075061874867,8,16,COMPLETE
660,660,0.47710940679690683,2024-01-04 14:19:11.465712,2024-01-04 14:19:13.363378,0 days 00:00:01.897666,4,0.43488066727928726,11,16,COMPLETE
657,657,0.4768677503052503,2024-01-04 14:19:05.128099,2024-01-04 14:19:07.187569,0 days 00:00:02.059470,21,0.5815660757944519,9,22,COMPLETE
114,114,0.4768009768009768,2024-01-04 13:58:31.415441,2024-01-04 13:58:34.322418,0 days 00:00:02.906977,11,0.29411964598622226,2,49,COMPLETE
578,578,0.47642259361009365,2024-01-04 14:16:08.150648,2024-01-04 14:16:10.158413,0 days 00:00:02.007765,20,0.20965649554226712,17,20,COMPLETE
12,12,0.47589476495726496,2024-01-04 13:54:18.920832,2024-01-04 13:54:21.553695,0 days 00:00:02.632863,32,0.32795894139756965,1,40,COMPLETE
800,800,0.4754273504273504,2024-01-04 14:24:18.341972,2024-01-04 14:24:20.420225,0 days 00:00:02.078253,9,0.3443663053864749,9,23,COMPLETE
624,624,0.47537647537647537,2024-01-04 14:17:50.972165,2024-01-04 14:17:53.266871,0 days 00:00:02.294706,8,0.39251347024560734,8,31,COMPLETE
857,857,0.4753224206349206,2024-01-04 14:26:27.248237,2024-01-04 14:26:29.116304,0 days 00:00:01.868067,9,0.4441125918989213,9,14,COMPLETE
745,745,0.4751030219780219,2024-01-04 14:22:16.882147,2024-01-04 14:22:19.066572,0 days 00:00:02.184425,7,0.3423909237622772,1,26,COMPLETE
828,828,0.47506486568986567,2024-01-04 14:25:22.102106,2024-01-04 14:25:26.036266,0 days 00:00:03.934160,2,0.2752152913615463,8,94,COMPLETE
732,732,0.4747150997150997,2024-01-04 14:21:47.309645,2024-01-04 14:21:51.057801,0 days 00:00:03.748156,5,0.3899608739096419,8,88,COMPLETE
66,66,0.47447026353276356,2024-01-04 13:56:33.032742,2024-01-04 13:56:36.994275,0 days 00:00:03.961533,7,0.5005144184591461,5,95,COMPLETE
595,595,0.4743494352869353,2024-01-04 14:16:46.513324,2024-01-04 14:16:48.534484,0 days 00:00:02.021160,2,0.449206623311437,9,21,COMPLETE
581,581,0.4733001373626373,2024-01-04 14:16:14.369096,2024-01-04 14:16:16.650903,0 days 00:00:02.281807,22,0.27760114988633966,7,26,COMPLETE
823,823,0.47274687118437114,2024-01-04 14:25:10.413656,2024-01-04 14:25:12.478922,0 days 00:00:02.065266,15,0.393853032594261,8,22,COMPLETE
786,786,0.47274687118437114,2024-01-04 14:23:46.774050,2024-01-04 14:23:48.916771,0 days 00:00:02.142721,8,0.4061818874899539,8,22,COMPLETE
910,910,0.47274687118437114,2024-01-04 14:28:28.948055,2024-01-04 14:28:31.024828,0 days 00:00:02.076773,12,0.39747804421166555,8,22,COMPLETE
489,489,0.47214590964590963,2024-01-04 14:12:50.450424,2024-01-04 14:12:52.650374,0 days 00:00:02.199950,8,0.3126951250313081,7,27,COMPLETE
86,86,0.4720282610907611,2024-01-04 13:57:21.196026,2024-01-04 13:57:23.030811,0 days 00:00:01.834785,15,0.4078655370574356,8,15,COMPLETE
423,423,0.4718470187220187,2024-01-04 14:10:19.662063,2024-01-04 14:10:21.728620,0 days 00:00:02.066557,9,0.2753589101103974,13,23,COMPLETE
373,373,0.4711697446072446,2024-01-04 14:08:25.603321,2024-01-04 14:08:29.386994,0 days 00:00:03.783673,24,0.8623569857032063,9,83,COMPLETE
753,753,0.471001221001221,2024-01-04 14:22:33.618775,2024-01-04 14:22:35.713413,0 days 00:00:02.094638,22,0.1886432884798946,7,23,COMPLETE
670,670,0.4707945411070411,2024-01-04 14:19:33.295170,2024-01-04 14:19:35.375851,0 days 00:00:02.080681,18,0.30751495992147704,9,21,COMPLETE
16,16,0.46783106939356933,2024-01-04 13:54:28.240369,2024-01-04 13:54:32.289308,0 days 00:00:04.048939,20,0.42577999657352483,7,99,COMPLETE
888,888,0.46741770960520956,2024-01-04 14:27:39.934978,2024-01-04 14:27:41.599537,0 days 00:00:01.664559,8,0.49269887602345663,7,7,COMPLETE
748,748,0.4671951312576313,2024-01-04 14:22:23.471240,2024-01-04 14:22:25.544019,0 days 00:00:02.072779,24,0.469295405589989,19,22,COMPLETE
402,402,0.46698845136345135,2024-01-04 14:09:33.164852,2024-01-04 14:09:35.238977,0 days 00:00:02.074125,8,0.3984937624902582,7,23,COMPLETE
