,Unnamed: 0.1,Unnamed: 0,number,value,datetime_start,datetime_complete,duration,params_bootstrap,params_criterion,params_gll_early_stop_threshold,params_max_depth,params_max_features,params_max_iterations,params_min_impurity_decrease,params_min_samples_leaf,params_min_samples_split,params_model_type,params_n_estimators,params_use_pca,params_use_standardization,state,fold_aucs,feature_importances
242,155.0,43.0,43,0.6009374554017411,2024-02-16 00:08:37.342989,2024-02-16 00:08:42.372590,0 days 00:00:05.029601,True,absolute_error,0.0693900718599226,9,0.0981728435730172,34,0.0056097347728106,8,2,RandomForest,63,False,False,COMPLETE,"[0.7346938775510204, 0.7363636363636363, 0.5865384615384615, 0.34615384615384615]","[0.01162453 0.01495777 0.00404941 0.00944464 0.01411482 0.00804162
 0.01915478 0.00676746 0.00563119 0.01520913 0.02147152 0.00712199
 0.01416736 0.00816913 0.02968495 0.00658611 0.06684752 0.03198804
 0.02630625 0.01345683 0.04485422 0.01648385 0.02599859 0.01714582
 0.00634951 0.01151012 0.02220448 0.02624562 0.01411705 0.01102361
 0.02319297 0.02596998 0.01909178 0.01893292 0.01763129 0.01275872
 0.06608898 0.00857432 0.02020451 0.01542513 0.01823147 0.00662914
 0.06635834 0.03126586 0.01733272 0.02267634 0.020612   0.01319552
 0.00680057 0.01833522 0.01031917 0.00681147 0.00043136 0.0024023 ]"
243,156.0,94.0,94,0.6004798772655916,2024-02-16 00:14:17.842863,2024-02-16 00:14:26.682785,0 days 00:00:08.839922,True,absolute_error,0.0280751216183662,11,0.1167417221484785,22,0.0577351592434249,8,9,RandomForest,122,False,False,COMPLETE,"[0.6938775510204082, 0.7272727272727273, 0.6442307692307693, 0.33653846153846156]","[0.01146372 0.01165319 0.0061355  0.00764497 0.01484927 0.00587185
 0.02725261 0.00238095 0.01309509 0.02007587 0.01160076 0.03111418
 0.01060217 0.00591544 0.02621978 0.01657043 0.05915388 0.05406747
 0.02736579 0.0147619  0.03909513 0.02991453 0.0271527  0.01811703
 0.01791004 0.01278453 0.02208004 0.01158732 0.0125512  0.0039169
 0.02203361 0.00829685 0.0245058  0.01384467 0.00463125 0.01652878
 0.05585423 0.00259352 0.02209462 0.01507473 0.02383469 0.01047884
 0.0606153  0.03396686 0.01654267 0.03193348 0.01470948 0.0139231
 0.00904762 0.00229015 0.00696593 0.00533906 0.         0.0119905 ]"
968,,,368,0.6002336948765521,2024-02-16 23:13:16.596527,2024-02-16 23:13:24.674557,0 days 00:00:08.078030,False,absolute_error,0.016595961985256657,15,0.6287170806277815,23,0.004634658487128803,12,11,RandomForest,110,False,False,COMPLETE,"[0.7040816326530612, 0.7545454545454545, 0.5961538461538461, 0.34615384615384615]","[4.11264332e-04 0.00000000e+00 2.63915642e-04 4.35842181e-03
 0.00000000e+00 0.00000000e+00 1.21626264e-02 0.00000000e+00
 1.80267490e-02 8.73763911e-04 6.17832031e-03 3.36477147e-02
 1.15765915e-03 1.32453647e-02 6.99607278e-02 1.28400590e-04
 1.34179193e-01 7.89245546e-02 2.77465957e-02 1.20742017e-02
 5.44630710e-03 2.67357545e-02 1.60195381e-02 7.18903307e-04
 5.88312491e-02 5.42154474e-03 9.26052471e-03 6.43581808e-04
 6.88708219e-03 0.00000000e+00 3.92762081e-03 4.09422352e-03
 5.62175268e-02 1.92756469e-03 1.27193228e-03 0.00000000e+00
 1.18777950e-02 9.76815233e-04 9.34883501e-03 0.00000000e+00
 1.18947712e-03 6.57459166e-04 2.37385959e-01 5.60952439e-03
 3.89910904e-02 1.97512717e-02 5.45527494e-03 5.38484580e-02
 0.00000000e+00 0.00000000e+00 0.00000000e+00 4.08011522e-03
 8.50980557e-05 0.00000000e+00]"
776,,,176,0.5999509419152277,2024-02-16 18:51:46.107166,2024-02-16 18:51:53.622243,0 days 00:00:07.515077,False,absolute_error,0.01591143702557531,40,0.5835007482586351,49,0.012418523714625082,11,10,RandomForest,119,False,False,COMPLETE,,
244,476.0,,176,0.5999509419152277,2024-02-16 18:51:46.107166,2024-02-16 18:51:53.622243,0 days 00:00:07.515077,False,absolute_error,0.0159114370255753,40,0.5835007482586351,49,0.012418523714625,11,10,RandomForest,119,False,False,COMPLETE,"[0.6632653061224489, 0.65, 0.75, 0.33653846153846156]","[4.68282305e-03 0.00000000e+00 1.55172234e-03 1.71063068e-02
 0.00000000e+00 8.33792936e-04 4.57336155e-03 0.00000000e+00
 1.52899766e-02 0.00000000e+00 1.37350446e-02 3.27975773e-02
 3.09069476e-03 1.39349681e-02 6.56603479e-02 2.52528638e-03
 1.34198217e-01 8.07730634e-02 1.52362701e-02 0.00000000e+00
 7.48422805e-03 5.11231722e-02 2.96286412e-02 2.49157801e-03
 4.28045130e-02 1.95143145e-03 1.62486640e-02 1.05780129e-03
 2.93808261e-03 1.74374023e-04 2.95882666e-03 1.88658058e-03
 6.04785805e-02 1.64497043e-03 1.67184074e-04 0.00000000e+00
 2.14922369e-02 3.79188880e-03 2.57134776e-03 2.20961021e-03
 5.43390243e-04 0.00000000e+00 2.20747163e-01 1.05910189e-02
 1.18713261e-02 2.34926732e-02 1.63584712e-03 5.49837857e-02
 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.49221034e-02
 0.00000000e+00 2.11952834e-03]"
245,157.0,93.0,93,0.5996713108320251,2024-02-16 00:14:10.089062,2024-02-16 00:14:17.823761,0 days 00:00:07.734699,True,absolute_error,0.0299053523207114,7,0.0655438378090005,26,0.064599609541213,5,10,RandomForest,99,False,False,COMPLETE,"[0.6938775510204082, 0.7, 0.673076923076923, 0.3317307692307693]","[0.01246684 0.01533127 0.         0.01233247 0.00100259 0.0084516
 0.02107978 0.         0.         0.01824935 0.02913742 0.00925926
 0.01625708 0.00709291 0.00974026 0.00862069 0.09343091 0.03620173
 0.02904553 0.02590485 0.06191691 0.04826591 0.00769231 0.01710749
 0.0091434  0.02530581 0.01042775 0.02817643 0.00649351 0.00962639
 0.01246684 0.00860329 0.01441969 0.01820085 0.0157136  0.02761718
 0.07154554 0.00384615 0.01177249 0.00829821 0.00706629 0.00384615
 0.07178684 0.04833192 0.00498312 0.03706987 0.00324675 0.02639934
 0.00324675 0.0056376  0.00682925 0.01030567 0.00100616 0.        ]"
246,368.0,,68,0.5996012915655773,2024-02-16 18:35:56.676506,2024-02-16 18:36:05.126268,0 days 00:00:08.449762,False,absolute_error,0.0068994436893545,29,0.0165998174709121,54,0.008245697107612,13,11,RandomForest,55,False,False,COMPLETE,"[0.6632653061224489, 0.5909090909090909, 0.7403846153846154, 0.40384615384615385]","[0.01156951 0.02502128 0.01459671 0.01225284 0.00908863 0.00030742
 0.01988769 0.01132543 0.01015239 0.02049076 0.02222822 0.00423277
 0.01022549 0.01266965 0.010764   0.01968909 0.05516771 0.02265635
 0.00707917 0.01651698 0.05041708 0.05070782 0.03168729 0.01282262
 0.         0.03721953 0.00097075 0.0188594  0.0149332  0.01080584
 0.01011438 0.         0.03331635 0.01430919 0.03316182 0.02195173
 0.07086593 0.01837194 0.01263546 0.         0.         0.01319687
 0.03286734 0.01540241 0.01894191 0.01247398 0.03638888 0.03921669
 0.01391169 0.00554726 0.01261385 0.02248292 0.00714434 0.01073944]"
668,,,68,0.5996012915655773,2024-02-16 18:35:56.676506,2024-02-16 18:36:05.126268,0 days 00:00:08.449762,False,absolute_error,0.00689944368935457,29,0.016599817470912104,54,0.008245697107612082,13,11,RandomForest,55,False,False,COMPLETE,,
247,415.0,,115,0.5992779541886686,2024-02-16 18:43:06.790416,2024-02-16 18:43:19.945286,0 days 00:00:13.154870,False,absolute_error,0.0081451898115367,44,0.620723355614408,72,0.0017258030283388,12,11,RandomForest,111,False,False,COMPLETE,"[0.6938775510204082, 0.7272727272727273, 0.5961538461538461, 0.37980769230769235]","[2.63571335e-03 0.00000000e+00 5.20452768e-04 6.53810438e-03
 0.00000000e+00 0.00000000e+00 4.30592193e-02 1.76758805e-04
 1.80919316e-02 2.39094740e-04 3.57986485e-03 2.49072083e-02
 1.05250421e-03 1.18693834e-02 2.33449289e-02 8.23611896e-05
 1.42169399e-01 7.02614608e-02 2.21115872e-02 0.00000000e+00
 9.47041660e-03 3.62375818e-02 3.11349177e-02 0.00000000e+00
 9.87767974e-02 6.12536581e-04 8.70207678e-03 2.58515134e-04
 6.57936343e-03 2.93596544e-04 3.69426489e-03 5.40758416e-03
 2.87801857e-02 1.71672351e-03 0.00000000e+00 0.00000000e+00
 1.72287134e-02 9.78700365e-04 9.59986236e-03 8.39814961e-04
 3.70136480e-04 5.37788134e-04 2.32182062e-01 4.69118159e-03
 3.46775894e-02 2.73236926e-02 3.06732344e-03 5.90098567e-02
 6.86979825e-04 0.00000000e+00 0.00000000e+00 6.50176558e-03
 0.00000000e+00 0.00000000e+00]"
715,,,115,0.5992779541886686,2024-02-16 18:43:06.790416,2024-02-16 18:43:19.945286,0 days 00:00:13.154870,False,absolute_error,0.00814518981153672,44,0.620723355614408,72,0.0017258030283388548,12,11,RandomForest,111,False,False,COMPLETE,,
248,158.0,85.0,85,0.5989720101327244,2024-02-16 00:13:07.526869,2024-02-16 00:13:16.317095,0 days 00:00:08.790226,True,absolute_error,0.0368308459002416,9,0.0425270352439472,12,0.0692462266767635,6,8,RandomForest,102,False,False,COMPLETE,"[0.6938775510204082, 0.5818181818181818, 0.7788461538461539, 0.34134615384615385]","[0.02471698 0.03347613 0.00471698 0.01384615 0.         0.01410256
 0.01240929 0.00384615 0.00207699 0.00856313 0.01947931 0.01187782
 0.01       0.01025641 0.02636109 0.01       0.08087083 0.01768871
 0.02419094 0.02680243 0.05531973 0.05833015 0.01282051 0.01881955
 0.00641026 0.02904581 0.00833479 0.00856313 0.00856313 0.00527839
 0.01384615 0.01903284 0.01641026 0.00648615 0.02456294 0.00641026
 0.10187775 0.00147547 0.00769231 0.01328012 0.00576777 0.00471698
 0.04231618 0.04524402 0.00621684 0.03500354 0.00530885 0.02092239
 0.02656023 0.00384615 0.01471698 0.00769231 0.         0.00384615]"
873,,,273,0.5987574925074924,2024-02-16 19:05:25.713328,2024-02-16 19:05:31.111589,0 days 00:00:05.398261,False,absolute_error,0.029805622354789993,39,0.5465800161477079,22,0.015434320507187682,13,12,RandomForest,101,False,False,COMPLETE,,
249,573.0,,273,0.5987574925074924,2024-02-16 19:05:25.713328,2024-02-16 19:05:31.111589,0 days 00:00:05.398261,False,absolute_error,0.0298056223547899,39,0.5465800161477079,22,0.0154343205071876,13,12,RandomForest,101,False,False,COMPLETE,"[0.5714285714285714, 0.6409090909090909, 0.7980769230769231, 0.3846153846153846]","[0.         0.         0.00103767 0.00504335 0.00292737 0.
 0.05866732 0.0028057  0.00422336 0.         0.00269531 0.0043478
 0.00846182 0.01403582 0.03010674 0.         0.14552678 0.05709504
 0.02955711 0.         0.00500614 0.06058371 0.00725246 0.0012293
 0.02936972 0.         0.00567813 0.00143015 0.00052542 0.
 0.00175126 0.00035083 0.01589157 0.         0.00436434 0.00043007
 0.01320735 0.00239578 0.00517712 0.00042999 0.00151858 0.
 0.34785347 0.01311215 0.03744973 0.00154559 0.00252622 0.0542456
 0.00095318 0.         0.         0.01698559 0.         0.00220537]"
250,159.0,150.0,150,0.5983543242471814,2024-02-16 00:19:15.947408,2024-02-16 00:19:21.787743,0 days 00:00:05.840335,True,absolute_error,0.0370451207645429,12,0.0298820989667783,26,0.0427145792202259,11,14,RandomForest,53,False,False,COMPLETE,"[0.7040816326530612, 0.7181818181818183, 0.6442307692307692, 0.32692307692307687]","[0.         0.02483625 0.01086957 0.02916667 0.         0.
 0.         0.00555321 0.01979814 0.02269446 0.03728699 0.
 0.         0.0172619  0.01086957 0.02474492 0.06622671 0.0064722
 0.         0.00278012 0.06027433 0.06281056 0.02813147 0.015218
 0.         0.01190476 0.         0.0192029  0.00833333 0.0172619
 0.02916667 0.         0.07233437 0.         0.04733437 0.
 0.08739485 0.00334448 0.00833333 0.         0.         0.00499585
 0.03612464 0.02466591 0.01519998 0.0192029  0.04940476 0.04707322
 0.02813147 0.0172619  0.         0.         0.         0.00833333]"
942,,,342,0.5982990224061653,2024-02-16 23:09:57.043429,2024-02-16 23:10:04.643010,0 days 00:00:07.599581,False,absolute_error,0.010542162957257637,30,0.565110023623424,24,0.0054837909761919195,11,9,RandomForest,95,False,False,COMPLETE,"[0.7244897959183674, 0.6590909090909092, 0.673076923076923, 0.3365384615384615]","[9.13036464e-03 4.01861052e-04 5.08001990e-03 5.90870289e-03
 3.41041680e-03 4.47883744e-04 4.17996349e-02 0.00000000e+00
 3.45042967e-02 6.87774292e-04 8.48447060e-03 2.13556220e-02
 1.46779076e-03 7.15548992e-03 4.49118802e-02 0.00000000e+00
 1.26884220e-01 6.64757493e-02 1.32599236e-02 4.59513872e-04
 1.30317749e-02 2.98350740e-02 2.12519983e-02 0.00000000e+00
 5.68531513e-02 1.66920423e-03 1.36858897e-02 7.67513983e-04
 7.10273756e-03 0.00000000e+00 3.42731560e-03 3.89487403e-03
 5.31593663e-02 4.55591205e-04 4.17851090e-03 1.12176723e-03
 9.56580418e-03 4.10291485e-03 5.83901450e-03 2.12988575e-02
 5.07295985e-04 0.00000000e+00 1.87704803e-01 8.17297938e-02
 1.54716838e-03 1.06976512e-02 1.62262360e-04 6.14446764e-02
 0.00000000e+00 2.00758294e-04 1.06417358e-03 9.44527240e-03
 0.00000000e+00 2.42916867e-03]"
1102,,,502,0.597896300128443,2024-02-16 23:31:33.130357,2024-02-16 23:31:38.883109,0 days 00:00:05.752752,False,absolute_error,0.012403086115620316,39,0.6727544566130494,20,0.008450188135289503,13,11,RandomForest,90,False,False,COMPLETE,"[0.5102040816326531, 0.7227272727272727, 0.7644230769230769, 0.3942307692307693]","[1.31058601e-04 0.00000000e+00 0.00000000e+00 4.67993699e-03
 0.00000000e+00 0.00000000e+00 6.78858132e-03 0.00000000e+00
 1.10126298e-02 0.00000000e+00 5.78626418e-03 0.00000000e+00
 0.00000000e+00 3.15815091e-03 4.89620259e-02 1.77949240e-03
 1.81977368e-01 1.81582535e-01 1.97692409e-02 0.00000000e+00
 1.16955556e-02 2.90129165e-02 4.74023438e-03 0.00000000e+00
 3.30275811e-02 0.00000000e+00 6.96640543e-03 0.00000000e+00
 0.00000000e+00 0.00000000e+00 6.99616133e-04 1.09563443e-02
 6.74507386e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.37346492e-02 1.69650604e-03 1.40594776e-03 0.00000000e+00
 0.00000000e+00 0.00000000e+00 2.81694093e-01 5.69252746e-03
 2.55533897e-02 4.82290426e-04 0.00000000e+00 6.91099391e-02
 0.00000000e+00 0.00000000e+00 0.00000000e+00 3.11596459e-02
 0.00000000e+00 0.00000000e+00]"
1115,,,515,0.597857499643214,2024-02-16 23:33:16.880389,2024-02-16 23:33:24.888243,0 days 00:00:08.007854,False,absolute_error,0.011451683999761077,35,0.784051840689649,48,0.022575355175683154,12,14,RandomForest,138,False,False,COMPLETE,"[0.6938775510204082, 0.6590909090909091, 0.6826923076923077, 0.3557692307692307]","[0.00000000e+00 0.00000000e+00 0.00000000e+00 1.03201812e-02
 0.00000000e+00 0.00000000e+00 2.39272378e-03 0.00000000e+00
 3.57314429e-04 0.00000000e+00 6.78173973e-03 1.72841611e-02
 0.00000000e+00 6.76960950e-03 6.10354520e-02 0.00000000e+00
 2.13463472e-01 9.38447725e-02 2.94988025e-03 0.00000000e+00
 7.48407665e-04 6.53888534e-03 8.53450375e-03 0.00000000e+00
 5.28421752e-02 2.01987158e-03 1.77716226e-02 0.00000000e+00
 8.18103815e-04 0.00000000e+00 4.59902603e-03 1.02393576e-03
 2.17081402e-02 1.07610742e-03 0.00000000e+00 2.58915336e-04
 2.46882628e-03 4.53633357e-04 0.00000000e+00 1.07255487e-03
 0.00000000e+00 0.00000000e+00 2.85440825e-01 0.00000000e+00
 4.28296894e-03 4.04258329e-02 0.00000000e+00 9.71068322e-02
 0.00000000e+00 1.16069680e-03 0.00000000e+00 3.41018996e-02
 3.46928237e-04 0.00000000e+00]"
940,,,340,0.5976362922791494,2024-02-16 23:09:44.984114,2024-02-16 23:09:51.928287,0 days 00:00:06.944173,False,absolute_error,0.0189144524626561,40,0.5242804587818825,83,0.001965083595514664,10,12,RandomForest,114,False,False,COMPLETE,"[0.7755102040816326, 0.6727272727272727, 0.6538461538461539, 0.28846153846153844]","[7.94638264e-03 0.00000000e+00 8.92315700e-04 2.46378478e-02
 7.72848310e-03 2.09477306e-03 1.55533006e-02 1.45986046e-03
 2.94657639e-02 9.63079693e-04 3.67677595e-03 1.62964916e-02
 1.94416950e-03 2.37988758e-02 6.26237920e-02 3.56331420e-03
 1.30107080e-01 5.41080043e-02 1.41104204e-02 7.02717539e-03
 1.30498459e-02 5.50041441e-02 4.27598064e-02 5.97254341e-04
 4.16242728e-02 3.74585601e-04 2.79867747e-02 9.72233261e-04
 1.95371554e-03 9.68338689e-05 6.41339207e-03 2.18462252e-03
 4.09864592e-02 1.92780150e-03 4.23927108e-04 4.45921589e-04
 2.56591935e-02 3.00313731e-03 6.41744645e-03 5.47067885e-03
 3.39525061e-03 0.00000000e+00 1.86810768e-01 1.53604486e-02
 1.30504593e-02 8.26996743e-03 8.38879736e-04 6.81706137e-02
 2.68249197e-05 1.58918802e-04 1.48742422e-03 1.22042163e-02
 9.28572935e-05 4.78341874e-03]"
251,376.0,,76,0.5973883259597546,2024-02-16 18:37:12.035048,2024-02-16 18:37:20.956112,0 days 00:00:08.921064,False,absolute_error,0.0139023720089606,46,0.6115093622684982,17,0.0080496557445878,12,3,RandomForest,136,False,False,COMPLETE,"[0.6734693877551021, 0.7545454545454545, 0.5961538461538461, 0.3653846153846154]","[4.26292045e-04 0.00000000e+00 4.38910448e-04 3.98311196e-03
 0.00000000e+00 0.00000000e+00 9.58372378e-03 0.00000000e+00
 2.08829181e-02 0.00000000e+00 3.85984241e-03 2.66500973e-02
 2.50006304e-03 1.27582428e-02 6.93889568e-02 1.08735921e-04
 1.40700097e-01 8.97283043e-02 1.77526868e-02 0.00000000e+00
 6.20350822e-03 2.59711714e-02 3.26106152e-02 5.83643898e-04
 8.51658785e-02 1.66383425e-03 8.35057164e-03 1.06075011e-03
 8.91569804e-03 2.48237771e-04 2.77628508e-03 3.80028013e-03
 2.81527020e-02 3.47402838e-04 0.00000000e+00 6.33128149e-04
 9.43482399e-03 2.76528984e-03 7.46225268e-03 0.00000000e+00
 4.43919229e-04 7.12804696e-04 2.42963565e-01 3.27284157e-03
 3.62522528e-02 2.69410016e-02 5.57272713e-03 5.70536807e-02
 0.00000000e+00 0.00000000e+00 2.27629482e-04 1.65152108e-03
 0.00000000e+00 0.00000000e+00]"
676,,,76,0.5973883259597546,2024-02-16 18:37:12.035048,2024-02-16 18:37:20.956112,0 days 00:00:08.921064,False,absolute_error,0.013902372008960698,46,0.6115093622684982,17,0.008049655744587872,12,3,RandomForest,136,False,False,COMPLETE,,
1099,,,499,0.5973749464820893,2024-02-16 23:31:14.744783,2024-02-16 23:31:19.167963,0 days 00:00:04.423180,False,absolute_error,0.07174647870591076,40,0.8188888406281042,22,0.004513750295521729,12,13,RandomForest,79,False,False,COMPLETE,"[0.5816326530612245, 0.6636363636363636, 0.75, 0.3942307692307693]","[3.11667047e-03 0.00000000e+00 2.26854076e-04 2.33562131e-02
 0.00000000e+00 0.00000000e+00 1.16095308e-03 1.06886193e-04
 1.71878651e-02 0.00000000e+00 2.01973532e-02 0.00000000e+00
 4.81208681e-04 0.00000000e+00 2.95774061e-02 0.00000000e+00
 1.89033791e-01 1.88160880e-01 5.96158322e-03 6.32173771e-03
 2.85697324e-02 1.04167266e-02 7.42022149e-04 0.00000000e+00
 5.76874199e-03 0.00000000e+00 9.45633734e-03 0.00000000e+00
 0.00000000e+00 0.00000000e+00 3.08020389e-04 2.59446088e-03
 2.35622030e-02 0.00000000e+00 0.00000000e+00 0.00000000e+00
 4.89931977e-04 0.00000000e+00 1.44408881e-02 0.00000000e+00
 3.72098675e-03 0.00000000e+00 2.79504269e-01 6.18861802e-04
 0.00000000e+00 7.92444457e-03 2.52857205e-03 8.62403395e-02
 0.00000000e+00 1.29158326e-03 0.00000000e+00 3.60902455e-02
 0.00000000e+00 8.42230949e-04]"
252,160.0,52.0,52,0.5973053731982303,2024-02-16 00:09:21.603675,2024-02-16 00:09:26.666479,0 days 00:00:05.062804,True,absolute_error,0.0642959758327816,28,0.0930745551372518,31,0.0303309206471092,8,4,RandomForest,64,False,False,COMPLETE,"[0.7040816326530612, 0.7909090909090909, 0.5096153846153846, 0.38461538461538464]","[0.01015762 0.01912979 0.0013292  0.00869731 0.01310594 0.00678698
 0.01901198 0.00633119 0.00788853 0.01470056 0.02153509 0.00807749
 0.01402543 0.01413947 0.03166834 0.0064416  0.08219662 0.03123508
 0.01915662 0.01686517 0.04781835 0.01144168 0.02367978 0.02342268
 0.00601742 0.00686179 0.02225191 0.02757431 0.01041284 0.01160909
 0.02353403 0.02440346 0.02292669 0.01996797 0.01643842 0.01083764
 0.06685634 0.0039238  0.01921298 0.01760311 0.01133168 0.00327897
 0.0633713  0.03326272 0.01378674 0.02230307 0.02443319 0.01796105
 0.00800211 0.01507604 0.00583425 0.00944039 0.         0.00264418]"
723,,,123,0.5971376837448267,2024-02-16 18:44:14.046557,2024-02-16 18:44:19.824814,0 days 00:00:05.778257,False,absolute_error,0.011844288870546423,43,0.6346399792594695,24,0.0004091129315916157,12,15,RandomForest,83,False,False,COMPLETE,,
253,423.0,,123,0.5971376837448267,2024-02-16 18:44:14.046557,2024-02-16 18:44:19.824814,0 days 00:00:05.778257,False,absolute_error,0.0118442888705464,43,0.6346399792594695,24,0.0004091129315916,12,15,RandomForest,83,False,False,COMPLETE,"[0.6530612244897959, 0.6681818181818182, 0.7403846153846154, 0.3269230769230769]","[2.43464468e-03 1.18750479e-04 5.08238993e-04 4.17805235e-03
 0.00000000e+00 3.51270410e-04 6.44242591e-03 0.00000000e+00
 2.40398040e-02 1.11690255e-03 4.64505204e-03 1.35721865e-02
 2.17867147e-03 1.66975280e-03 5.97877763e-02 0.00000000e+00
 1.94571038e-01 9.64802410e-02 1.73574216e-02 3.95636482e-03
 1.09705382e-02 1.64643755e-02 1.26980679e-02 0.00000000e+00
 3.77998135e-02 3.36229256e-03 1.09214029e-02 0.00000000e+00
 2.38124286e-02 3.92708900e-04 1.72067246e-03 3.67114846e-03
 3.21333973e-02 2.94210856e-04 3.78152562e-03 3.93361436e-04
 1.29589326e-02 2.48430615e-04 7.82184010e-03 1.36674645e-03
 2.56853532e-03 4.16760147e-04 2.50775530e-01 3.00787920e-03
 2.95819390e-02 9.73339291e-03 7.20004648e-03 5.65239424e-02
 0.00000000e+00 1.43163300e-03 0.00000000e+00 2.40314928e-02
 0.00000000e+00 5.08361303e-04]"
908,,,308,0.5971305480234053,2024-02-16 23:05:42.639440,2024-02-16 23:05:48.174324,0 days 00:00:05.534884,False,absolute_error,0.010004193683580862,41,0.02672452043615338,45,0.010789589083285762,12,11,RandomForest,31,False,False,COMPLETE,"[0.7040816326530612, 0.6363636363636364, 0.6923076923076923, 0.35576923076923084]","[0.0221698  0.01635568 0.02435446 0.         0.0160993  0.
 0.02062512 0.01190995 0.01707565 0.0011563  0.04172708 0.
 0.0097291  0.         0.         0.01289537 0.0665847  0.0102581
 0.01239383 0.03069616 0.06663417 0.05986679 0.01948429 0.00576138
 0.         0.05735942 0.00275294 0.         0.02702153 0.01524073
 0.00425539 0.         0.0212251  0.0181228  0.05706301 0.01297279
 0.04659263 0.02925252 0.0193292  0.         0.         0.00901475
 0.03281424 0.01041159 0.01981342 0.02146625 0.         0.03678482
 0.02042041 0.01117323 0.         0.03985868 0.0044707  0.01680662]"
